author_name,quote_text,quote_furigana,category_name
ジャック・マー,私はいつも、自分より頭のいい人を見つける。そして、私の仕事は、賢い人たちが一緒に仕事ができるようにすることです。,わたしはいつも、じぶんよりあたまのいいひとをみつける。そして、わたしのしごとは、かしこいひとたちがいっしょにしごとができるようにすることです。,リーダーシップ
ジャック・マー,知的な人間には、馬鹿が先導する必要がある。チームが全員科学者の集まりのときは、農民をリーダーにするのが一番いい。,ちてきなにんげんには、ばかがせんどうするひつようがある。チームがぜんいんかがくしゃのあつまりのときは、のうみんをリーダーにするのがいちばんいい。,リーダーシップ
ジャック・マー,自分が幸せでなければ、同僚も株主も顧客も幸せになれない。,じぶんがしあわせでなければ、どうりょうもかぶぬしもこきゃくもしあわせになれない。,幸福
ジャック・マー,若い人を助ける。小さな人を助けよう。なぜなら、小さい奴が大きくなるからだ。,わかいひとをたすける。ちいさなひとをたすけよう。なぜなら、ちいさいやつがおおきくなるからだ。,愛
ジャック・マー,私はAppleを尊敬しています。世界を、特にモバイルの時代を変えた偉大な企業です。,わたしはAppleをそんけいしています。せかいを、とくにモバイルのじだいをかえたいだいなきぎょうです。,技術革新
ジャック・マー,私の夢は、自分でeコマースの会社を立ち上げることでした。,わたしのゆめは、じぶんでeコマースのかいしゃをたちあげることでした。,起業
ジャック・マー,自分が自分であるとき、私は幸せであり、良い結果を得ることができる。,じぶんがじぶんであるとき、わたしはしあわせであり、よいけっかをえることができる。,幸福
ジャック・マー,顧客の声を聞く。顧客を忘れて競争相手のことばかり考えるな。,こきゃくのこえをきく。こきゃくをわすれてきょうそうあいてのことばかりかんがえるな。,起業
ジャック・マー,私は常に自分を疑う。自分を疑うが信念は疑わない。,わたしはつねにじぶんをうたがう。じぶんをうたがうがしんねんはうたがわない。,哲学
ジャック・マー,世界中からやりにくいビジネスをなくす。これは私の信念だ。,せかいじゅうからやりにくいビジネスをなくす。これはわたしのしんねんだ。,起業
ジャック・マー,永遠不放棄。絶対に諦めない。,えいえんふほうき。ぜったいにあきらめない。,挑戦
ジャック・マー,他人を儲けさせろ。そうすれば自然と自分も儲かる。,たにんをもうけさせろ。そうすればしぜんとじぶんももうかる。,起業
ジャック・マー,好かれたいのではありません。尊敬されたいのです。,すかれたいのではありません。そんけいされたいのです。,リーダーシップ
ジャック・マー,女性は男性よりも優れた理解力を持つ。神が女性に与えた最強の武器は優しさだ。,じょせいはだんせいよりもすぐれたりかいりょくをもつ。かみがじょせいにあたえたさいきょうのぶきはやさしさだ。,愛
ジャック・マー,私は常に慈善的な心を内に秘めつつ、ビジネス的な方法をとるべきだと考えています。,わたしはつねにじぜんてきなこころをうちにひめつつ、ビジネステキなほうほうをとるべきだとかんがえています。,感謝
ジャック・マー,一つのことに打ち込まなければ何も成し遂げられない。,ひとつのことにうちこまなければなにもなしとげられない。,挑戦
リード・ヘイスティングス,企業文化こそが戦略である。,きぎょうぶんかこそがせんりゃくである。,リーダーシップ
リード・ヘイスティングス,自由と責任を重視した組織文化を築く。,じゆうとせきにんをじゅうししたそしきぶんかをきずく。,リーダーシップ
リード・ヘイスティングス,データドリブンな意思決定により、コンテンツ制作と配信の最適化を実現する。,データドリブンないしけっていにより、コンテンツせいさくとはいしんのさいてきかをじつげんする。,効率化
リード・ヘイスティングス,従来のメディア業界の常識を覆し、新しいエンターテインメントの形を創造する。,じゅうらいのメディアぎょうかいのじょうしきをくつがえし、あたらしいエンターテインメントのかたちをそうぞうする。,創造性
リード・ヘイスティングス,グローバル展開を積極的に推進し、世界中でサービスを提供する。,グローバルてんかいをせっきょくてきにすいしんし、せかいじゅうでサービスをていきょうする。,進歩
リード・ヘイスティングス,イノベーションは失敗から生まれる。,イノベーションはしっぱいからうまれる。,逆境
リード・ヘイスティングス,最高の人材を雇い、彼らに最高の環境を提供する。,さいこうのじんざいをやとい、かれらにさいこうのかんきょうをていきょうする。,チームワーク
リード・ヘイスティングス,顧客体験を最優先に考え、それに基づいて全ての判断を行う。,こきゃくたいけんをさいゆうせんにかんがえ、それにもとづいてすべてのはんだんをおこなう。,目標設定
リード・ヘイスティングス,スピードは品質よりも重要な場合がある。,スピードはひんしつよりもじゅうようなばあいがある。,効率化
リード・ヘイスティングス,規則よりも判断力を信頼する。,きそくよりもはんだんりょくをしんらいする。,リーダーシップ
リード・ヘイスティングス,透明性と率直さが信頼を築く。,とうめいせいとそっちょくさがしんらいをきずく。,信頼
リード・ヘイスティングス,成功は継続的な実験と学習から生まれる。,せいこうはけいぞくてきなじっけんとがくしゅうからうまれる。,学び
リード・ヘイスティングス,変化を恐れるのではなく、変化を起こす側にいる。,へんかをおそれるのではなく、へんかをおこすがわにいる。,挑戦
リード・ヘイスティングス,コンテンツは王様だが、配信は女王様だ。,コンテンツはおうさまだが、はいしんはじょおうさまだ。,表現
リード・ヘイスティングス,完璧を追求するよりも、迅速な行動を優先する。,かんぺきをついきゅうするよりも、じんそくなこうどうをゆうせんする。,効率化
スーザン・ウォシッキー,データ分析とユーザー体験を重視した経営手法により、YouTubeの成功を導いた。,データぶんせきとユーザーたいけんをじゅうししたけいえいしゅほうにより、YouTubeのせいこうをみちびいた。,効率化
スーザン・ウォシッキー,女性技術者の地位向上に積極的に取り組み、多くの女性に影響を与えた。,じょせいぎじゅつしゃのちいこうじょうにせっきょくてきにとりくみ、おおくのじょせいにえいきょうをあたえた。,チームワーク
スーザン・ウォシッキー,コンテンツ制作者と視聴者をつなぐ新しいエコシステムを構築した。,コンテンツせいさくしゃとしちょうしゃをつなぐあたらしいエコシステムをこうちくした。,創造性
スーザン・ウォシッキー,多様性とインクルージョンを推進した。,たようせいとインクルージョンをすいしんした。,チームワーク
スーザン・ウォシッキー,テクノロジーは人々をつなぎ、声を届ける力を持っている。,テクノロジーはひとびとをつなぎ、こえをとどけるちからをもっている。,技術革新
スーザン・ウォシッキー,失敗は学習の機会であり、成長の源泉である。,しっぱいはがくしゅうのきかいであり、せいちょうのげんせんである。,学び
スーザン・ウォシッキー,創造力を解放することで、誰もが表現者になれる。,そうぞうりょくをかいほうすることで、だれもがひょうげんしゃになれる。,表現
スーザン・ウォシッキー,変化する世界で成功するには、柔軟性と適応力が必要だ。,へんかするせかいでせいこうするには、じゅうなんせいとてきおうりょくがひつようだ。,挑戦
スーザン・ウォシッキー,教育は最も強力な変革のツールである。,きょういくはもっともきょうりょくなへんかくのツールである。,教養
スーザン・ウォシッキー,信頼できるプラットフォームを構築することが、持続可能な成長の鍵だ。,しんらいできるプラットフォームをこうちくすることが、じぞくかのうなせいちょうのかぎだ。,信頼
スーザン・ウォシッキー,リーダーシップとは、他人が成功するための環境を作ることだ。,リーダーシップとは、たにんがせいこうするためのかんきょうをつくることだ。,リーダーシップ
スーザン・ウォシッキー,情報の民主化は社会を変える力を持っている。,じょうほうのみんしゅかはしゃかいをかえるちからをもっている。,進歩
スーザン・ウォシッキー,持続可能なイノベーションは、長期的な視点から生まれる。,じぞくかのうなイノベーションは、ちょうきてきなしてんからうまれる。,技術革新
スーザン・ウォシッキー,共感と理解こそが、真のコミュニケーションの基盤である。,きょうかんとりかいこそが、しんのコミュニケーションのきばんである。,絆
スーザン・ウォシッキー,小さなアイデアが大きな変革を生むことがある。,ちいさなアイデアがおおきなへんかくをうむことがある。,創造性
マイケル・デル,お客様の声を直接聞くことを重視し、カスタマイズされた製品を提供した。,おきゃくさまのこえをちょくせつきくことをじゅうししし、カスタマイズされたせいひんをていきょうした。,目標設定
マイケル・デル,効率的なサプライチェーンを構築し、コスト削減と品質向上を同時に実現した。,こうりつてきなサプライチェーンをこうちくし、コストさくげんとひんしつこうじょうをどうじにじつげんした。,効率化
マイケル・デル,直販モデルを確立し、コンピューター業界に革新をもたらした。,ちょくはんモデルをかくりつし、コンピューターぎょうかいにかくしんをもたらした。,技術革新
マイケル・デル,学生時代から起業家精神を発揮し、大学在学中にビジネスを開始した。,がくせいじだいからきぎょうかせいしんをはっきし、だいがくざいがくちゅうにビジネスをかいしした。,起業
マイケル・デル,失敗を恐れずに挑戦し続けることが成功の秘訣だ。,しっぱいをおそれずにちょうせんしつづけることがせいこうのひけつだ。,挑戦
マイケル・デル,顧客中心のビジネスモデルが競争優位を生む。,こきゃくちゅうしんのビジネスモデルがきょうそうゆういをうむ。,目標設定
マイケル・デル,テクノロジーは人々の生活を向上させるためのツールである。,テクノロジーはひとびとのせいかつをこうじょうさせるためのツールである。,技術革新
マイケル・デル,継続的な学習と適応が長期的な成功をもたらす。,けいぞくてきながくしゅうとてきおうがちょうきてきなせいこうをもたらす。,学び
マイケル・デル,イノベーションは顧客のニーズを深く理解することから始まる。,イノベーションはこきゃくのニーズをふかくりかいすることからはじまる。,創造性
マイケル・デル,優秀なチームこそが企業の最大の資産である。,ゆうしゅうなチームこそがきぎょうのさいだいのしさんである。,チームワーク
マイケル・デル,変化を恐れるのではなく、変化を機会として捉える。,へんかをおそれるのではなく、へんかをきかいとしてとらえる。,挑戦
マイケル・デル,スピードと品質の両立が競争力を生む。,スピードとひんしつのりょうりつがきょうそうりょくをうむ。,効率化
マイケル・デル,長期的なビジョンを持ちながら、短期的な実行力も重要だ。,ちょうきてきなビジョンをもちながら、たんきてきなじっこうりょくもじゅうようだ。,目標設定
マイケル・デル,情熱と規律のバランスが成功への道を開く。,じょうねつときりつのバランスがせいこうへのみちをひらく。,成功
マイケル・デル,グローバルな視点を持ちながら、ローカルなニーズにも対応する。,グローバルなしてんをもちながら、ローカルなニーズにもたいおうする。,進歩
ブライアン・チェスキー,Belong Anywhereをミッションとし、世界中の人々が家にいるような感覚で旅行できる環境を創造した。,Belong Anywhereをミッションとし、せかいじゅうのひとびとがいえにいるようなかんかくでりょこうできるかんきょうをそうぞうした。,愛
ブライアン・チェスキー,デザイン思考を重視し、ユーザー体験の向上に注力した。,デザインしこうをじゅうししし、ユーザーたいけんのこうじょうにちゅうりょくした。,進歩
セオドア・ルーズベルト,あなたにできることをしなさい。今あるもので、今いる場所で。,あなたにできることをしなさい。いまあるもので、いまいるばしょで。,挑戦
セオドア・ルーズベルト,自分ならできると信じれば、もう半分は終わったようなものだ。,じぶんならできるとしんじれば、もうはんぶんはおわったようなものだ。,成功
セオドア・ルーズベルト,行動を起こし、今をつかめ。人は貝になるために創られたのではない。,こうどうをおこし、いまをつかめ。ひとはかいになるためにつくられたのではない。,挑戦
セオドア・ルーズベルト,自己鍛錬によって、ほとんどのことは可能になる。,じこたんれんによって、ほとんどのことはかのうになる。,努力
セオドア・ルーズベルト,すばらしい考えは思慮深い心にしか訴えない。しかし、すばらしい行動は人類すべての心に訴えかける。,すばらしいかんがえはしりょぶかいこころにしかうったえない。しかし、すばらしいこうどうはじんるいすべてのこころにうったえかける。,リーダーシップ
セオドア・ルーズベルト,あなたがどれだけ親身になってくれるかを知るまでは、あなたにどれだけ知識があろうと誰も気にかけない。,あなたがどれだけしんみになってくれるかをしるまでは、あなたにどれだけちしきがあろうとだれもきにかけない。,リーダーシップ
セオドア・ルーズベルト,比較は喜びを奪う。,ひかくはよろこびをうばう。,幸福
セオドア・ルーズベルト,目は星に向け、足は地に着けよ。,めはほしにむけ、あしはちにつけよ。,哲学
セオドア・ルーズベルト,静かに話し、大きな棒を持て。,しずかにはなし、おおきなぼうをもて。,リーダーシップ
セオドア・ルーズベルト,ミスをしない人間は、何もしない人間だけだ。,みすをしないにんげんは、なにもしないにんげんだけだ。,挑戦
セオドア・ルーズベルト,長期的に見れば、品性が個人の人生や国家の盛衰においても、最も決定的要因である。,ちょうきてきにみれば、ひんせいがこじんのじんせいやこっかのせいすいにおいても、もっともけっていてきよういんである。,哲学
セオドア・ルーズベルト,リーダーとボスの違いは、リーダーは導くが、ボスは強いるということだ。,りーだーとぼすのちがいは、りーだーはみちびくが、ぼすはしいるということだ。,リーダーシップ
セオドア・ルーズベルト,私は平均的な人間にすぎない。ただ、平均的な人間より一生懸命働いているだけだ。,わたしはへいきんてきなにんげんにすぎない。ただ、へいきんてきなにんげんよりいっしょうけんめいはたらいているだけだ。,努力
セオドア・ルーズベルト,投票はライフルのようなものだ。それが役に立つかは、利用する人の気質次第である。,とうひょうはらいふるのようなものだ。それがやくにたつかは、りようするひとのきしつしだいである。,リーダーシップ
セオドア・ルーズベルト,老後も他のすべてと同じだ。成功させるには、若く始めなければいけない。,ろうごもほかのすべてとおなじだ。せいこうさせるには、わかくはじめなければいけない。,成功
セオドア・ルーズベルト,最も優れた管理者とは、計画遂行にふさわしい人材を選び出す見識を備えた人間である。,もっともすぐれたかんりしゃとは、けいかくすいこうにふさわしいじんざいをえらびだすけんしきをそなえたにんげんである。,リーダーシップ
セオドア・ルーズベルト,大事のためには、いつ何時でも自分の肉体、安寧、生命さえも投げ打つ心構えが必要だ。,だいじのためには、いつなんじでもじぶんのにくたい、あんねい、せいめいさえもなげうつこころがまえがひつようだ。,挑戦
セオドア・ルーズベルト,熱意をもって身を捧げ、有意義な目標に向かって全精力を使う人は、勝利も敗北も知らない臆病者とは一線を画している。,ねついをもってみをささげ、ゆういぎなもくひょうにむかってぜんせいりょくをつかうひとは、しょうりもはいぼくもしらないおくびょうものとはいっせんをかくしている。,挑戦
セオドア・ルーズベルト,不可能と思われることでも、やってみれば案外簡単にできるものだ。,ふかのうとおもわれることでも、やってみればあんがいかんたんにできるものだ。,挑戦
セオドア・ルーズベルト,夢は実現できるものだ。だが、それには圧倒的な努力が必要である。,ゆめはじつげんできるものだ。だが、それにはあっとうてきなどりょくがひつようである。,努力
セオドア・ルーズベルト,今日できることを明日まで延ばすな。今すぐやれ。,きょうできることをあしたまでのばすな。いますぐやれ。,効率化
セオドア・ルーズベルト,希望は人生の灯台である。それがある限り、人は前進し続ける。,きぼうはじんせいのとうだいである。それがあるかぎり、ひとはぜんしんしつづける。,希望
ジョン・ロックフェラー,私はすべてのトラブルをチャンスに変えるようにしてきた。,わたしはすべてのとらぶるをちゃんすにかえるようにしてきた。,逆境
ジョン・ロックフェラー,成功の秘訣は、他人のために何かしてあげることだ。,せいこうのひけつは、たにんのためになにかしてあげることだ。,成功
ジョン・ロックフェラー,私は自分自身の百パーセントの努力より、百人の一パーセントの努力を得たい。,わたしはじぶんじしんのひゃくぱーせんとのどりょくより、ひゃくにんのいちぱーせんとのどりょくをえたい。,チームワーク
ジョン・ロックフェラー,事業に成功するための第一条件は、忍耐と最後には必ず報いられるという信念だ。,じぎょうにせいこうするためのだいいちじょうけんは、にんたいとさいごにはかならずむくわれるというしんねんだ。,起業
ジョン・ロックフェラー,金持ちになることだけが目標なら、決してそれを達成することはできない。,かねもちになることだけがもくひょうなら、けっしてそれをたっせいすることはできない。,成功
ジョン・ロックフェラー,人と接する能力は、砂糖やコーヒーと同じように購入可能な商品だ。,ひととせっするのうりょくは、さとうやこーひーとおなじようにこうにゅうかのうなしょうひんだ。,リーダーシップ
ジョン・ロックフェラー,自立することの喜びは何ものにも代えがたい。,じりつすることのよろこびはなにものにもかえがたい。,幸福
ジョン・ロックフェラー,成功したいなら、踏みならされた成功の道を進むのではなく、新たな道を切り開きなさい。,せいこうしたいなら、ふみならされたせいこうのみちをすすむのではなく、あらたなみちをきりひらきなさい。,起業
ジョン・ロックフェラー,私は若い頃、働くことと同じくらい遊ぶように教えを受けた。,わたしはわかいころ、はたらくこととおなじくらいあそぶようにおしえをうけた。,幸福
ジョン・ロックフェラー,金を手にして得意がるのは、愚か者だけだ。,かねをてにしてとくいがるのは、おろかものだけだ。,哲学
ジョン・ロックフェラー,粘り強ささえあれば、ほぼなんでも乗り越えることができる。,ねばりづよさえあれば、ほぼなんでものりこえることができる。,逆境
ジョン・ロックフェラー,頭をいつもはっきりさせておけば、成功は間違いなしである。,あたまをいつもはっきりさせておけば、せいこうはまちがいなしである。,成功
ジョン・ロックフェラー,私のお金を稼ぐ才能は、神様から頂いた賜物であると信じています。,わたしのおかねをかせぐさいのうは、かみさまからいただいたたまものであるとしんじています。,感謝
ジョン・ロックフェラー,事業の成功に、奇跡などない。,じぎょうのせいこうに、きせきなどない。,起業
ジョン・ロックフェラー,金自体を目的に生きている人間ほど、哀れで卑しい存在はない。,かねじたいをもくてきにいきているにんげんほど、あわれでいやしいそんざいはない。,哲学
ジョン・ロックフェラー,世界で最も貧しい人間は、金以外の何も持っていない人間である。,せかいでもっともまずしいにんげんは、かねいがいのなにももっていないにんげんである。,哲学
ジョン・ロックフェラー,偉大なもののために良いものを諦めることを恐れてはいけない。,いだいなもののためによいものをあきらめることをおそれてはいけない。,目標設定
ジョン・ロックフェラー,事業は人のためにすることで出発せよ。,じぎょうはひとのためにすることでしゅっぱつせよ。,起業
ジョン・ロックフェラー,私は毎日、コインを磨く。そうすることで、お金の価値を忘れない。,わたしはまいにち、こいんをみがく。そうすることで、おかねのかちをわすれない。,感謝
ジョン・ロックフェラー,快楽におぼれる人生ほど、つまらないものはない。,かいらくにおぼれるじんせいほど、つまらないものはない。,哲学
ジョン・ロックフェラー,慈善の心こそが、真の富の源泉である。,じぜんのこころこそが、しんのとみのげんせんである。,感謝
ジョン・ロックフェラー,明日の準備は今日から始まる。準備を怠る者は失敗の準備をしている。,あしたのじゅんびはきょうからはじまる。じゅんびをおこたるものはしっぱいのじゅんびをしている。,目標設定
オードリー・ヘプバーン,愛は行動なのよ。言葉だけではだめなの。,あいはこうどうなのよ。ことばだけではだめなの。,愛
オードリー・ヘプバーン,何より大事なのは、人生を楽しむこと。幸せを感じること、それだけです。,なによりだいじなのは、じんせいをたのしむこと。しあわせをかんじること、それだけです。,幸福
オードリー・ヘプバーン,美しい目が欲しいなら、人の良いところを探しなさい。,うつくしいめがほしいなら、ひとのよいところをさがしなさい。,友情
オードリー・ヘプバーン,美しい唇が欲しいなら、優しいことだけを話しなさい。,うつくしいくちびるがほしいなら、やさしいことだけをはなしなさい。,愛
オードリー・ヘプバーン,わたしにとって最高の勝利は、ありのままで生きられるようになったこと。,わたしにとってさいこうのしょうりは、ありのままでいきられるようになったこと。,幸福
オードリー・ヘプバーン,チャンスなんて、そうたびたびめぐってくるものではないわ。,ちゃんすなんて、そうたびたびめぐってくるものではないわ。,挑戦
オードリー・ヘプバーン,年をとると、人は自分に二つの手があることに気づきます。,としをとると、ひとはじぶんにふたつのてがあることにきづきます。,愛
オードリー・ヘプバーン,人生は生きることが大事なのです。いつも好奇心を持ち続けることです。,じんせいはいきることがだいじなのです。いつもこうきしんをもちつづけることです。,幸福
オードリー・ヘプバーン,助けてくれる手が必要なとき、自分の腕の先にその手があることを思い出して。,たすけてくれるてがひつようなとき、じぶんのうでのさきにそのてがあることをおもいだして。,挑戦
オードリー・ヘプバーン,成功は誕生日みたいなもの。待ちに待った誕生日がきても、自分はなにも変わらない。,せいこうはたんじょうびみたいなもの。まちにまったたんじょうびがきても、じぶんはなにもかわらない。,成功
オードリー・ヘプバーン,一人ぼっちになるのは嫌だけど、そっとしておいて欲しいの。,ひとりぼっちになるのはいやだけど、そっとしておいてほしいの。,愛
オードリー・ヘプバーン,人生を顧みたとき、映画ばかりがあって、我が子のことさえよく知らないとしたら悲しいこと。,じんせいをかえりみたとき、えいがばかりがあって、わがこのこともよくしらないとしたらかなしいこと。,家族
オードリー・ヘプバーン,母からひとつの人生観を与えられました。他者を優先しないのは、恥ずべきことでした。,ははからひとつのじんせいかんをあたえられました。たしゃをゆうせんしないのは、はずべきことでした。,家族
オードリー・ヘプバーン,どんな日であれ、その日をとことん楽しむこと。ありのままの一日。,どんなひであれ、そのひをとことんたのしむこと。ありのままのいちにち。,幸福
オードリー・ヘプバーン,過去は、現在に感謝すべきだということを私に教えてくれました。,かこは、げんざいにかんしゃすべきだということをわたしにおしえてくれました。,感謝
オードリー・ヘプバーン,笑ってくれる人を愛します。笑うことで、すべてが治るの。,わらってくれるひとをあいします。わらうことで、すべてがなおるの。,愛
オードリー・ヘプバーン,一個の道具のように自分を分析しなさい。自分自身に対して百パーセント率直であれ。,いっこのどうぐのようにじぶんをぶんせきしなさい。じぶんじしんにたいしてひゃくぱーせんとりっちょくであれ。,哲学
オードリー・ヘプバーン,人生においてしっかりつかまえておきたい最高のものは、お互いの存在。,じんせいにおいてしっかりつかまえておきたいさいこうのものは、おたがいのそんざい。,愛
オードリー・ヘプバーン,いわゆる天賦の才に恵まれていると思ったことはないわ。仕事を心から愛して最善を尽くしただけ。,いわゆるてんぷのさいにめぐまれているとおもったことはないわ。しごとをこころからあいしてさいぜんをつくしただけ。,努力
オードリー・ヘプバーン,たしかに私の顔にしわも増えました。ただ、それは私が多くの愛を知ったということなのです。,たしかにわたしのかおにしわもふえました。ただ、それはわたしがおおくのあいをしったということなのです。,愛
オードリー・ヘプバーン,不安は捨て去り、仕事に満ち、遊びに満ち、神はいつも私に親切だ。,ふあんはすてさり、しごとにみち、あそびにみち、かみはいつもわたしにしんせつだ。,幸福
オードリー・ヘプバーン,人を見る目は、他人の意見よりも、その人が他人についてどう話すかで分かる。,ひとをみるめは、たにんのいけんよりも、そのひとがたにんについてどうはなすかでわかる。,信頼
ソフィア・ローレン,美しさの秘訣は、自分自身を愛することから始まる。,うつくしさのひけつは、じぶんじしんをあいすることからはじまる。,愛
ソフィア・ローレン,年齢は単なる数字に過ぎない。,ねんれいはたんなるすうじにすぎない。,幸福
ソフィア・ローレン,家族を何よりも大切にし、良き母親であることは私の誇りです。,かぞくをなによりもたいせつにし、よきははおやであることはわたしのほこりです。,家族
ソフィア・ローレン,真の美しさは内面から輝くものです。,しんのうつくしさはないめんからかがやくものです。,愛
ソフィア・ローレン,人生は美しい。それを楽しむことを学ばなければならない。,じんせいはうつくしい。それをたのしむことをまなばなければならない。,幸福
ソフィア・ローレン,女性は強く、美しく、そして賢明でなければならない。,じょせいはつよく、うつくしく、そしてけんめいでなければならない。,愛
ソフィア・ローレン,貧困から努力で成功を収めることは、多くの人に希望を与える。,ひんこんからどりょくでせいこうをおさめることは、おおくのひとにきぼうをあたえる。,希望
ソフィア・ローレン,料理は愛情の表現です。家族のために作る喜びを知っています。,りょうりはあいじょうのひょうげんです。かぞくのためにつくるよろこびをしっています。,家族
ソフィア・ローレン,成功は努力の結果です。才能だけでは十分ではありません。,せいこうはどりょくのけっかです。さいのうだけではじゅうぶんではありません。,成功
ソフィア・ローレン,映画は人生を映し出す鏡です。そこに真実があります。,えいがはじんせいをうつしだすかがみです。そこにしんじつがあります。,表現
ソフィア・ローレン,若々しい精神を保つことは、年齢を超越する力を持つ。,わかわかしいせいしんをたもつことは、ねんれいをちょうえつするちからをもつ。,幸福
ソフィア・ローレン,人生の困難は乗り越えられるものです。諦めてはいけません。,じんせいのこんなんはのりこえられるものです。あきらめてはいけません。,逆境
ソフィア・ローレン,愛は人生の最も美しい贈り物です。,あいはじんせいのもっともうつくしいおくりものです。,愛
ソフィア・ローレン,女性は自分の価値を知り、それを大切にしなければならない。,じょせいはじぶんのかちをしり、それをたいせつにしなければならない。,愛
ソフィア・ローレン,演技は魂の表現です。心を開いて演じることが大切です。,えんぎはたましいのひょうげんです。こころをひらいてえんじることがたいせつです。,表現
ソフィア・ローレン,知性と美しさを兼ね備えた女性であることを誇りに思います。,ちせいとうつくしさをかねそなえたじょせいであることをほこりにおもいます。,知識
ソフィア・ローレン,人生の喜びは小さなことに見出すことができます。,じんせいのよろこびはちいさなことにみいだすことができます。,幸福
ソフィア・ローレン,自分らしさを失わずに生きることが何よりも大切です。,じぶんらしさをうしなわずにいきることがなによりもたいせつです。,愛
ソフィア・ローレン,困難な時代を乗り越えることで、人は強くなれるのです。,こんなんなじだいをのりこえることで、ひとはつよくなれるのです。,逆境
ソフィア・ローレン,幸せな子供時代を送った人は、最も幸運な人です。,しあわせなこどもじだいをおくったひとは、もっともこううんなひとです。,家族
ソフィア・ローレン,真の魅力は外見だけでなく、人格から生まれるものです。,しんのみりょくはがいけんだけでなく、じんかくからうまれるものです。,愛
ジャック・ケルアック,旅の目的は到着することではなく、旅をすることだ。,たびのもくてきはとうちゃくすることではなく、たびをすることだ。,哲学
ジャック・ケルアック,完璧を求めて行動しない者は、何も成し遂げられない。,かんぺきをもとめてこうどうしないものは、なにもなしとげられない。,挑戦
ジャック・ケルアック,街角に立って決してやってこない人を待つのがパワーなんだ。,まちかどにたってけっしてやってこないひとをまつのがぱわーなんだ。,哲学
ジャック・ケルアック,自由とは、型にはまらない自分らしい生き方を追求することだ。,じゆうとは、かたにはまらないじぶんらしいいきかたをついきゅうすることだ。,哲学
ジャック・ケルアック,路上での生活こそが、真の人生の始まりだった。,ろじょうでのせいかつこそが、しんのじんせいのはじまりだった。,挑戦
ジャック・ケルアック,書くことは魂の叫びを紙に移すことだ。,かくことはたましいのさけびをかみにうつすことだ。,文学
ジャック・ケルアック,真の友情は、言葉を必要としない理解から生まれる。,しんのゆうじょうは、ことばをひつようとしないりかいからうまれる。,友情
ジャック・ケルアック,物質文明を批判し、精神的な豊かさを求めることが大切だ。,ぶっしつぶんめいをひはんし、せいしんてきなゆたかさをもとめることがたいせつだ。,哲学
ジャック・ケルアック,即興で書くことで、心の真実を捉えることができる。,そっきょうでかくことで、こころのしんじつをとらえることができる。,創造性
ジャック・ケルアック,ジャズの音楽は魂を自由にしてくれる。,じゃずのおんがくはたましいをじゆうにしてくれる。,音楽
ジャック・ケルアック,アメリカを放浪することで、国の真の姿を発見できた。,あめりかをほうろうすることで、くにのしんのすがたをはっけんできた。,挑戦
ジャック・ケルアック,仏教の教えは、西洋の物質主義に対する答えを与えてくれる。,ぶっきょうのおしえは、せいようのぶっしつしゅぎにたいするこたえをあたえてくれる。,悟り
ジャック・ケルアック,言葉の力は、心の奥底から湧き上がる真実にある。,ことばのちからは、こころのおくそこからわきあがるしんじつにある。,文学
ジャック・ケルアック,反逆の精神は、時代を変える力を持っている。,はんぎゃくのせいしんは、じだいをかえるちからをもっている。,挑戦
ジャック・ケルアック,孤独な旅人として、自分自身と向き合うことを学んだ。,こどくなたびびととして、じぶんじしんとむきあうことをまなんだ。,哲学
ジャック・ケルアック,自然の中で過ごすことは、都市の喧騒からの解放だ。,しぜんのなかですごすことは、としのけんそうからのかいほうだ。,自然
ジャック・ケルアック,文学は社会の枠組みを超えて、人間の本質を探求すべきだ。,ぶんがくはしゃかいのわくぐみをこえて、にんげんのほんしつをたんきゅうすべきだ。,文学
ジャック・ケルアック,若者たちよ、既成概念にとらわれず自由に生きよ。,わかものたちよ、きせいがいねんにとらわれずじゆうにいきよ。,挑戦
ジャック・ケルアック,体験こそが最も価値ある教師である。,たいけんこそがもっともかちあるきょうしである。,学び
ジャック・ケルアック,真の芸術は、魂の叫びから生まれる。,しんのげいじゅつは、たましいのさけびからうまれる。,表現
ジャック・ケルアック,放浪の末に見つけた宝物は、自分自身の心だった。,ほうろうのすえにみつけたたからものは、じぶんじしんのこころだった。,哲学
ジャンヌ・ダルク,私はまったく怖くない。これをするために生まれてきたのだから。,わたしはまったくこわくない。これをするためにうまれてきたのだから。,信仰
ジャンヌ・ダルク,行動しなさい。そうすれば神は動くだろう。,こうどうしなさい。そうすればかみはうごくだろう。,信仰
ジャンヌ・ダルク,一度だけの人生。それが私たちの持つ人生すべてだ。,いちどだけのじんせい。それがわたしたちのもつじんせいすべてだ。,哲学
ジャンヌ・ダルク,私がそこにいないのなら神は私をそこに行かせるでしょう。,わたしがそこにいないのならかみはわたしをそこにいかせるでしょう。,信仰
ジャンヌ・ダルク,全ての戦いは、まず最初に心の中で勝ち負けが決まる。,すべてのたたかいは、まずさいしょにこころのなかでかちまけがきまる。,勝利
ジャンヌ・ダルク,恐れることは何もない、神が私と共にいる。,おそれることはなにもない、かみがわたしとともにいる。,信仰
ジャンヌ・ダルク,私以外にこの国を救える者はありません。,わたしいがいにこのくにをすくえるものはありません。,信仰
